x y U eU B eB V eV R eR I eI J eJ H eH K eK U_B eU_B B_V eB_V V_I eV_I R_I eR_I Q_UB eQ_UB field probability
744.431 2010.464 23.869 0 22.662 0 20.971 0 19.879 0 18.711 0 17.046 0 16.411 0 16.067 0 1.207 0 1.691 0 2.26 0 1.168 0 -0.01052 0 1 0.25833
766.08 1489.779 14.029 0 13.8 0 13.048 0 12.594 0 12.178 0 11.636 0 11.304 0 11.232 0 0.229 0 0.752 0 0.87 0 0.416 0 -0.31244 0 1 0.14167
1423.075 37.043 21.358 0 20.483 0 19.001 0 18.082 0 17.165 0 15.875 0 15.254 0 15.024 0 0.875 0 1.482 0 1.836 0 0.917 0 -0.19204 0 1 0.04167
1912.563 2020.439 23.223 0 21.982 0 20.336 0 19.342 0 18.407 0 17.061 0 16.342 0 16.118 0 1.241 0 1.646 0 1.929 0 0.935 0 0.05588 0 1 0.025
1449.025 170.784 18.196 0 17.446 0 16.473 0 15.835 0 15.14 0 14.127 0 13.776 0 13.552 0 0.75 0 0.973 0 1.333 0 0.695 0 0.04944 0 1 0.025
273.746 814.16 24.027 0 22.614 0 20.996 0 19.866 0 18.62 0 17.302 0 16.636 0 16.376 0 1.413 0 1.618 0 2.376 0 1.246 0 0.24804 0 1 0.05833
1930.92 1452.87 14.474 0 14.176 0 13.733 0 13.441 0 13.125 0 12.67 0 12.514 0 12.413 0 0.298 0 0.443 0 0.608 0 0.316 0 -0.02096 0 1 0.04167
996.389 1412.029 18.793 0 18.207 0 17.081 0 16.403 0 15.761 0 14.877 0 14.396 0 14.257 0 0.586 0 1.126 0 1.32 0 0.642 0 -0.22472 0 1 0.01667
677.6 524.931 23.8 0 22.477 0 20.932 0 19.78 0 18.479 0 17.088 0 16.376 0 16.138 0 1.323 0 1.545 0 2.453 0 1.301 0 0.2106 0 1 0.04167
646.489 1674.043 22.082 0 21.069 0 19.553 0 18.641 0 17.768 0 16.533 0 15.912 0 15.701 0 1.013 0 1.516 0 1.785 0 0.873 0 -0.07852 0 1 0.025
1235.629 2018.738 18.211 0 17.508 0 16.632 0 16.063 0 15.446 0 14.541 0 14.23 0 14.029 0 0.703 0 0.876 0 1.186 0 0.617 0 0.07228 0 1 0
1285.368 754.25 11.973 0 12.025 0 11.805 0 11.643 0 11.476 0 11.266 0 11.19 0 11.146 0 -0.052 0 0.22 0 0.329 0 0.167 0 -0.2104 0 1 0.05833
2.877 849.073 19.755 0 18.988 0 17.754 0 17.022 0 16.345 0 15.385 0 14.802 0 14.661 0 0.767 0 1.234 0 1.409 0 0.677 0 -0.12148 0 1 0
299.929 763.802 21.29 0 20.294 0 18.891 0 18.048 0 17.271 0 16.154 0 15.492 0 15.322 0 0.996 0 1.403 0 1.62 0 0.777 0 -0.01416 0 1 0
290.185 753.013 17.956 0 17.32 0 16.44 0 15.886 0 15.302 0 14.472 0 14.158 0 13.986 0 0.636 0 0.88 0 1.138 0 0.584 0 0.0024 0 1 0
897.819 780.266 18.022 0 17.453 0 16.331 0 15.561 0 14.727 0 13.559 0 13.151 0 12.897 0 0.569 0 1.122 0 1.604 0 0.834 0 -0.23884 0 1 0.23333
420.521 1028.574 21.274 0 20.322 0 18.949 0 18.024 0 17.015 0 15.562 0 15.06 0 14.743 0 0.952 0 1.373 0 1.934 0 1.009 0 -0.03656 0 1 0.775
1939.787 1040.704 24.365 0 22.611 0 20.789 0 19.542 0 18.096 0 16.66 0 16.029 0 15.728 0 1.754 0 1.822 0 2.693 0 1.446 0 0.44216 0 1 0.18333
1107.568 1087.996 23.848 0 22.699 0 20.94 0 19.798 0 18.585 0 16.864 0 16.159 0 15.816 0 1.149 0 1.759 0 2.355 0 1.213 0 -0.11748 0 1 0.11667
1719.418 329.122 21.065 0 20.301 0 18.956 0 18.139 0 17.344 0 16.224 0 15.62 0 15.437 0 0.764 0 1.345 0 1.612 0 0.795 0 -0.2044 0 1 0
122.651 1682.033 11.885 0 12.017 0 11.776 0 11.594 0 11.406 0 11.185 0 11.102 0 11.056 0 -0.132 0 0.241 0 0.37 0 0.188 0 -0.30552 0 1 0.04167
425.274 1072.22 23.212 0 21.989 0 20.031 0 18.71 0 17.265 0 15.208 0 14.494 0 14.043 0 1.223 0 1.958 0 2.766 0 1.445 0 -0.18676 0 1 0
1289.571 1796.825 17.821 0 17.27 0 16.443 0 15.921 0 15.368 0 14.591 0 14.288 0 14.13 0 0.551 0 0.827 0 1.075 0 0.553 0 -0.04444 0 1 0.00833
1911.893 992.796 20.469 0 19.503 0 18.247 0 17.439 0 16.569 0 15.307 0 14.822 0 14.558 0 0.966 0 1.256 0 1.678 0 0.87 0 0.06168 0 1 0.025
651.511 109.247 16.393 0 16.004 0 15.112 0 14.493 0 13.826 0 12.902 0 12.579 0 12.379 0 0.389 0 0.892 0 1.286 0 0.667 0 -0.25324 0 1 0.00833
1576.723 1130.291 23.899 0 22.59 0 20.74 0 19.608 0 18.493 0 16.905 0 16.171 0 15.88 0 1.309 0 1.85 0 2.247 0 1.115 0 -0.023 0 1 0.65833
208.602 1077.414 14.312 0 14.211 0 13.809 0 13.532 0 13.233 0 12.833 0 12.692 0 12.605 0 0.101 0 0.402 0 0.576 0 0.299 0 -0.18844 0 1 0.03333
1029.192 49.23 21.849 0 20.996 0 19.569 0 18.65 0 17.691 0 16.349 0 15.78 0 15.521 0 0.853 0 1.427 0 1.878 0 0.959 0 -0.17444 0 1 0
2037.718 1180.729 21.68 0 18.749 0 15.747 0 13.994 0 12.246 0 9.64 0 8.374 0 7.888 0 2.931 0 3.002 0 3.501 0 1.748 0 0.76956 0 1 0
1794.747 1343.604 18.387 0 17.588 0 16.602 0 15.971 0 15.285 0 14.286 0 13.933 0 13.714 0 0.799 0 0.986 0 1.317 0 0.686 0 0.08908 0 1 0.025
637.82 1325.883 21.617 0 20.585 0 19.189 0 18.258 0 17.236 0 15.755 0 15.246 0 14.92 0 1.032 0 1.396 0 1.953 0 1.022 0 0.02688 0 1 0.69167
44.727 55.14 20.814 0 19.873 0 18.564 0 17.723 0 16.821 0 15.533 0 15.048 0 14.78 0 0.941 0 1.309 0 1.743 0 0.902 0 -0.00148 0 1 0.00833
1727.438 26.347 20.002 0 19.323 0 18.098 0 17.268 0 16.363 0 15.089 0 14.645 0 14.366 0 0.679 0 1.225 0 1.735 0 0.905 0 -0.203 0 1 0.00833
223.668 473.568 22.79 0 21.654 0 20.046 0 19.004 0 17.886 0 16.294 0 15.686 0 15.358 0 1.136 0 1.608 0 2.16 0 1.118 0 -0.02176 0 1 0.08333
757.706 2001.246 26.282 0 22.458 0 18.701 0 16.443 0 14.145 0 10.764 0 9.174 0 8.518 0 3.824 0 3.757 0 4.556 0 2.298 0 1.11896 0 1 0.01667
1670.866 1074.596 21.093 0 20.444 0 19.161 0 18.333 0 17.477 0 16.291 0 15.748 0 15.532 0 0.649 0 1.283 0 1.684 0 0.856 0 -0.27476 0 1 0
975.444 1477.586 20.209 0 19.023 0 17.641 0 16.72 0 15.904 0 14.848 0 14.113 0 13.961 0 1.186 0 1.382 0 1.737 0 0.816 0 0.19096 0 1 0
1112.07 1022.468 20.572 0 19.341 0 17.941 0 17.017 0 16.2 0 15.118 0 14.359 0 14.208 0 1.231 0 1.4 0 1.741 0 0.817 0 0.223 0 1 0.11667
701.146 1191.41 24.287 0 22.728 0 20.964 0 19.803 0 18.695 0 17.195 0 16.311 0 16.07 0 1.559 0 1.764 0 2.269 0 1.108 0 0.28892 0 1 0.19167
1368.48 1574.198 19.677 0 19.048 0 17.858 0 17.111 0 16.366 0 15.341 0 14.859 0 14.676 0 0.629 0 1.19 0 1.492 0 0.745 0 -0.2278 0 1 0.075
1683.666 1269.427 22.59 0 21.554 0 19.999 0 19.003 0 17.966 0 16.504 0 15.919 0 15.625 0 1.036 0 1.555 0 2.033 0 1.037 0 -0.0836 0 1 0.03333
1871.065 547.096 16.769 0 16.461 0 15.699 0 15.175 0 14.608 0 13.829 0 13.555 0 13.385 0 0.308 0 0.762 0 1.091 0 0.567 0 -0.24064 0 1 0
480.256 1955.225 15.046 0 14.916 0 14.228 0 13.74 0 13.219 0 12.524 0 12.277 0 12.127 0 0.13 0 0.688 0 1.009 0 0.521 0 -0.36536 0 1 0
23.285 1988.95 22.629 0 21.46 0 19.986 0 19.042 0 18.02 0 16.539 0 16.006 0 15.687 0 1.169 0 1.474 0 1.966 0 1.022 0 0.10772 0 1 0.14167
344.062 1493.17 17.64 0 17.242 0 16.308 0 15.717 0 15.13 0 14.338 0 13.944 0 13.811 0 0.398 0 0.934 0 1.178 0 0.587 0 -0.27448 0 1 0
1845.683 1764.969 22.544 0 21.352 0 19.789 0 18.781 0 17.693 0 16.122 0 15.525 0 15.195 0 1.192 0 1.563 0 2.096 0 1.088 0 0.06664 0 1 0.475
1141.113 1961.111 23.754 0 22.681 0 20.964 0 19.885 0 18.784 0 17.23 0 16.54 0 16.248 0 1.073 0 1.717 0 2.18 0 1.101 0 -0.16324 0 1 0.00833
1013.452 1624.42 17.566 0 16.951 0 16.184 0 15.693 0 15.156 0 14.371 0 14.1 0 13.926 0 0.615 0 0.767 0 1.028 0 0.537 0 0.06276 0 1 0.03333
362.326 1406.942 20.811 0 20.103 0 18.823 0 17.997 0 17.142 0 15.953 0 15.431 0 15.208 0 0.708 0 1.28 0 1.681 0 0.855 0 -0.2136 0 1 0.04167
836.883 126.937 20.579 0 19.836 0 18.495 0 17.637 0 16.755 0 15.522 0 14.964 0 14.736 0 0.743 0 1.341 0 1.74 0 0.882 0 -0.22252 0 1 0.00833
1139.883 1765.159 23.208 0 22.235 0 20.61 0 19.59 0 18.551 0 17.088 0 16.42 0 16.15 0 0.973 0 1.625 0 2.059 0 1.039 0 -0.197 0 1 0
1466.818 367.394 22.89 0 21.91 0 20.32 0 19.303 0 18.25 0 16.771 0 16.142 0 15.856 0 0.98 0 1.59 0 2.07 0 1.053 0 -0.1648 0 1 0.01667
612.272 1804.793 21.8 0 20.693 0 19.315 0 18.41 0 17.414 0 15.957 0 15.456 0 15.133 0 1.107 0 1.378 0 1.901 0 0.996 0 0.11484 0 1 0.05
282.898 1096.688 12.813 0 12.558 0 12.21 0 12.002 0 11.791 0 11.491 0 11.377 0 11.313 0 0.255 0 0.348 0 0.419 0 0.211 0 0.00444 0 1 0.225
1231.192 1137.111 23.045 0 22.017 0 20.393 0 19.359 0 18.292 0 16.792 0 16.161 0 15.869 0 1.028 0 1.624 0 2.101 0 1.067 0 -0.14128 0 1 0.05833
203.212 553.772 18.773 0 18.09 0 16.934 0 16.253 0 15.631 0 14.771 0 14.291 0 14.159 0 0.683 0 1.156 0 1.303 0 0.622 0 -0.14932 0 1 0.01667
2020.852 207.547 18.324 0 17.432 0 16.225 0 15.49 0 14.855 0 13.94 0 13.298 0 13.177 0 0.892 0 1.207 0 1.37 0 0.635 0 0.02296 0 1 0.00833
1777.554 997.268 19.316 0 18.842 0 17.754 0 17.059 0 16.357 0 15.397 0 14.924 0 14.759 0 0.474 0 1.088 0 1.397 0 0.702 0 -0.30936 0 1 0
284.466 841.205 18.481 0 17.867 0 16.938 0 16.316 0 15.634 0 14.659 0 14.322 0 14.108 0 0.614 0 0.929 0 1.304 0 0.682 0 -0.05488 0 1 0
1125.47 1059.05 17.757 0 17.206 0 16.06 0 15.274 0 14.42 0 13.231 0 12.815 0 12.556 0 0.551 0 1.146 0 1.64 0 0.854 0 -0.27412 0 1 0.23333
362.074 1270.212 22.422 0 21.478 0 19.871 0 18.858 0 17.821 0 16.363 0 15.696 0 15.427 0 0.944 0 1.607 0 2.05 0 1.037 0 -0.21304 0 1 0.01667
1906.579 1759.788 21.885 0 20.809 0 19.419 0 18.501 0 17.491 0 16.019 0 15.512 0 15.188 0 1.076 0 1.39 0 1.928 0 1.01 0 0.0752 0 1 0.13333
103.634 1402.767 22.848 0 21.75 0 20.088 0 19.015 0 17.883 0 16.28 0 15.632 0 15.311 0 1.098 0 1.662 0 2.205 0 1.132 0 -0.09864 0 1 0.01667
580.448 1203.974 23.739 0 22.667 0 20.954 0 19.864 0 18.737 0 17.148 0 16.469 0 16.162 0 1.072 0 1.713 0 2.217 0 1.127 0 -0.16136 0 1 0.00833
615.494 683.104 21.802 0 20.659 0 19.292 0 18.405 0 17.435 0 16.01 0 15.52 0 15.204 0 1.143 0 1.367 0 1.857 0 0.97 0 0.15876 0 1 0.04167
914.671 1514.837 23.343 0 21.831 0 20.196 0 19.145 0 18.185 0 16.868 0 16.042 0 15.847 0 1.512 0 1.635 0 2.011 0 0.96 0 0.3348 0 1 0
451.894 184.665 23.8 0 22.552 0 20.796 0 19.657 0 18.434 0 16.686 0 16.012 0 15.652 0 1.248 0 1.756 0 2.362 0 1.223 0 -0.01632 0 1 0.3
2032.18 229.981 19.922 0 19.146 0 18.031 0 17.319 0 16.562 0 15.489 0 15.077 0 14.857 0 0.776 0 1.115 0 1.469 0 0.757 0 -0.0268 0 1 0
802.681 505.654 21.612 0 20.561 0 19.223 0 18.342 0 17.373 0 15.958 0 15.472 0 15.159 0 1.051 0 1.338 0 1.85 0 0.969 0 0.08764 0 1 0.00833
1202.727 1720.764 12.535 0 12.272 0 11.901 0 11.673 0 11.437 0 11.099 0 10.973 0 10.901 0 0.263 0 0.371 0 0.464 0 0.236 0 -0.00412 0 1 0.225
442.614 1827.015 23.007 0 21.814 0 20.203 0 19.228 0 18.31 0 16.986 0 16.264 0 16.047 0 1.193 0 1.611 0 1.893 0 0.918 0 0.03308 0 1 0.00833
344.701 1995.946 17.224 0 16.683 0 15.663 0 15.069 0 14.537 0 13.808 0 13.361 0 13.261 0 0.541 0 1.02 0 1.126 0 0.532 0 -0.1934 0 1 0
844.383 1310.965 15.725 0 15.48 0 14.724 0 14.235 0 13.744 0 13.095 0 12.759 0 12.655 0 0.245 0 0.756 0 0.98 0 0.491 0 -0.29932 0 1 0
1097.74 1723.527 20.115 0 19.267 0 18.187 0 17.484 0 16.708 0 15.578 0 15.189 0 14.939 0 0.848 0 1.08 0 1.479 0 0.776 0 0.0704 0 1 0
1183.509 105.033 18.937 0 18.135 0 17.167 0 16.55 0 15.88 0 14.902 0 14.559 0 14.344 0 0.802 0 0.968 0 1.287 0 0.67 0 0.10504 0 1 0.00833
345.665 1823.623 21.058 0 20.235 0 18.824 0 17.926 0 17.008 0 15.72 0 15.136 0 14.896 0 0.823 0 1.411 0 1.816 0 0.918 0 -0.19292 0 1 0.03333
10.674 873.155 24.071 0 22.534 0 20.799 0 19.659 0 18.569 0 17.097 0 16.232 0 15.994 0 1.537 0 1.735 0 2.23 0 1.09 0 0.2878 0 1 0.20833
76.386 1974.763 20.422 0 19.398 0 18.104 0 17.254 0 16.321 0 14.958 0 14.488 0 14.186 0 1.024 0 1.294 0 1.783 0 0.933 0 0.09232 0 1 0.075
321.217 329.668 23.469 0 22.237 0 20.397 0 19.154 0 17.794 0 15.847 0 15.173 0 14.747 0 1.232 0 1.84 0 2.603 0 1.36 0 -0.0928 0 1 0
902.21 890.07 20.933 0 19.845 0 18.496 0 17.619 0 16.667 0 15.276 0 14.785 0 14.48 0 1.088 0 1.349 0 1.829 0 0.952 0 0.11672 0 1 0.78333
13.417 1940.114 23.335 0 22.133 0 20.616 0 19.644 0 18.581 0 17.041 0 16.489 0 16.158 0 1.202 0 1.517 0 2.035 0 1.063 0 0.10976 0 1 0.06667
1606.466 1559.8 21.439 0 20.654 0 19.227 0 18.342 0 17.464 0 16.221 0 15.563 0 15.352 0 0.785 0 1.427 0 1.763 0 0.878 0 -0.24244 0 1 0.00833
1243.211 491.39 22.999 0 22.165 0 20.624 0 19.65 0 18.648 0 17.242 0 16.581 0 16.326 0 0.834 0 1.541 0 1.976 0 1.002 0 -0.27552 0 1 0.05
769.598 1253.076 22.921 0 22.031 0 20.492 0 19.497 0 18.457 0 16.999 0 16.368 0 16.09 0 0.89 0 1.539 0 2.035 0 1.04 0 -0.21808 0 1 0
1366.9 1624.249 21.364 0 20.323 0 19.042 0 18.209 0 17.29 0 15.946 0 15.483 0 15.184 0 1.041 0 1.281 0 1.752 0 0.919 0 0.11868 0 1 0
1160.938 1489.89 18.814 0 18.089 0 17.141 0 16.518 0 15.834 0 14.839 0 14.496 0 14.276 0 0.725 0 0.948 0 1.307 0 0.684 0 0.04244 0 1 0
1935.185 1490.888 22.453 0 21.499 0 19.896 0 18.884 0 17.85 0 16.39 0 15.723 0 15.452 0 0.954 0 1.603 0 2.046 0 1.034 0 -0.20016 0 1 0.00833
1652.177 146.938 13.276 0 13.073 0 12.436 0 11.977 0 11.485 0 10.818 0 10.581 0 10.439 0 0.203 0 0.637 0 0.951 0 0.492 0 -0.25564 0 1 0.35833
473.14 1086.89 23.45 0 21.993 0 20.347 0 19.3 0 18.367 0 17.032 0 16.196 0 15.993 0 1.457 0 1.646 0 1.98 0 0.933 0 0.27188 0 1 0
1553.549 586.97 19.137 0 18.332 0 17.31 0 16.664 0 15.973 0 14.975 0 14.613 0 14.4 0 0.805 0 1.022 0 1.337 0 0.691 0 0.06916 0 1 0
281.075 1166.45 16.504 0 16.047 0 15.104 0 14.45 0 13.743 0 12.756 0 12.411 0 12.198 0 0.457 0 0.943 0 1.361 0 0.707 0 -0.22196 0 1 0.05
762.045 1220.354 22.253 0 21.553 0 20.143 0 19.232 0 18.285 0 16.967 0 16.353 0 16.114 0 0.7 0 1.41 0 1.858 0 0.947 0 -0.3152 0 1 0
1408.861 653.719 23.583 0 22.166 0 20.528 0 19.471 0 18.528 0 17.19 0 16.34 0 16.134 0 1.417 0 1.638 0 2 0 0.943 0 0.23764 0 1 0
547.718 1750.042 21.336 0 20.402 0 18.997 0 18.155 0 17.363 0 16.232 0 15.594 0 15.415 0 0.934 0 1.405 0 1.634 0 0.792 0 -0.0776 0 1 0
1975.893 1977.636 21.135 0 20.337 0 18.957 0 18.112 0 17.281 0 16.121 0 15.545 0 15.345 0 0.798 0 1.38 0 1.676 0 0.831 0 -0.1956 0 1 0
557.868 393.737 20.476 0 19.52 0 18.322 0 17.559 0 16.74 0 15.554 0 15.126 0 14.871 0 0.956 0 1.198 0 1.582 0 0.819 0 0.09344 0 1 0.03333
506.256 877.07 22.72 0 21.846 0 20.385 0 19.428 0 18.412 0 16.986 0 16.395 0 16.117 0 0.874 0 1.461 0 1.973 0 1.016 0 -0.17792 0 1 0.03333
45.173 1400.588 22.254 0 21.131 0 19.777 0 18.909 0 17.954 0 16.558 0 16.071 0 15.763 0 1.123 0 1.354 0 1.823 0 0.955 0 0.14812 0 1 0
805.986 782.064 20.714 0 19.798 0 18.444 0 17.54 0 16.547 0 15.124 0 14.631 0 14.318 0 0.916 0 1.354 0 1.897 0 0.993 0 -0.05888 0 1 0.20833
1981.16 426.693 15.492 0 15.264 0 14.69 0 14.295 0 13.868 0 13.282 0 13.076 0 12.948 0 0.228 0 0.574 0 0.822 0 0.427 0 -0.18528 0 1 0
886.691 30.813 23.491 0 22.391 0 20.771 0 19.72 0 18.599 0 17.009 0 16.386 0 16.063 0 1.1 0 1.62 0 2.172 0 1.121 0 -0.0664 0 1 0.55833
1136.456 1482.455 18.009 0 17.535 0 16.499 0 15.879 0 15.295 0 14.491 0 14.012 0 13.896 0 0.474 0 1.036 0 1.204 0 0.584 0 -0.27192 0 1 0.01667
575.939 1164.952 19.094 0 18.261 0 17.17 0 16.451 0 15.662 0 14.514 0 14.118 0 13.864 0 0.833 0 1.091 0 1.508 0 0.789 0 0.04748 0 1 0
1408.08 1847.095 23.232 0 22.093 0 20.369 0 19.253 0 18.075 0 16.407 0 15.736 0 15.402 0 1.139 0 1.724 0 2.294 0 1.178 0 -0.10228 0 1 0
937.938 1596.987 19.064 0 18.194 0 17.11 0 16.416 0 15.665 0 14.573 0 14.182 0 13.946 0 0.87 0 1.084 0 1.445 0 0.751 0 0.08952 0 1 0
959.958 1177.576 23.076 0 21.869 0 20.17 0 19.029 0 17.779 0 15.977 0 15.355 0 14.96 0 1.207 0 1.699 0 2.391 0 1.25 0 -0.01628 0 1 0.13333
685.911 1026.096 22.402 0 21.108 0 19.22 0 17.943 0 16.544 0 14.537 0 13.842 0 13.403 0 1.294 0 1.888 0 2.676 0 1.399 0 -0.06536 0 1 0.025
1230.241 1533.338 23.374 0 22.3 0 20.608 0 19.564 0 18.521 0 17.031 0 16.278 0 16.015 0 1.074 0 1.692 0 2.087 0 1.043 0 -0.14424 0 1 0
691.633 972.508 16.106 0 15.825 0 15.117 0 14.628 0 14.1 0 13.374 0 13.119 0 12.961 0 0.281 0 0.708 0 1.017 0 0.528 0 -0.22876 0 1 0.00833
1261.373 735.381 22.096 0 20.974 0 19.599 0 18.706 0 17.72 0 16.276 0 15.779 0 15.459 0 1.122 0 1.375 0 1.879 0 0.986 0 0.132 0 1 0.00833
693.507 1767.585 23.406 0 22.183 0 20.298 0 19.028 0 17.636 0 15.651 0 14.96 0 14.525 0 1.223 0 1.885 0 2.662 0 1.392 0 -0.1342 0 1 0
1007.27 64.648 20.72 0 19.662 0 18.37 0 17.532 0 16.608 0 15.255 0 14.788 0 14.488 0 1.058 0 1.292 0 1.762 0 0.924 0 0.12776 0 1 0.625
188.374 909.583 18.153 0 17.632 0 16.613 0 15.957 0 15.285 0 14.36 0 13.93 0 13.762 0 0.521 0 1.019 0 1.328 0 0.672 0 -0.21268 0 1 0
1145.245 1800.717 18 0 17.446 0 16.348 0 15.593 0 14.773 0 13.628 0 13.227 0 12.978 0 0.554 0 1.098 0 1.575 0 0.82 0 -0.23656 0 1 0.23333
1380.944 207.108 21.561 0 20.589 0 19.028 0 17.973 0 16.819 0 15.179 0 14.608 0 14.25 0 0.972 0 1.561 0 2.209 0 1.154 0 -0.15192 0 1 0.08333
1910.579 1434.962 21.74 0 20.627 0 19.292 0 18.436 0 17.499 0 16.129 0 15.65 0 15.349 0 1.113 0 1.335 0 1.793 0 0.937 0 0.1518 0 1 0.01667
1268.988 1798.884 24.105 0 22.789 0 20.953 0 19.764 0 18.49 0 16.671 0 15.977 0 15.601 0 1.316 0 1.836 0 2.463 0 1.274 0 -0.00592 0 1 0
1272.333 705.869 18.843 0 18.224 0 17.204 0 16.55 0 15.87 0 14.926 0 14.536 0 14.352 0 0.619 0 1.02 0 1.334 0 0.68 0 -0.1154 0 1 0.01667
738.227 84.878 13.131 0 12.971 0 12.646 0 12.424 0 12.187 0 11.855 0 11.74 0 11.667 0 0.16 0 0.325 0 0.459 0 0.237 0 -0.074 0 1 0.26667
1397.208 1306.16 19.417 0 18.707 0 17.535 0 16.783 0 16.003 0 14.91 0 14.437 0 14.227 0 0.71 0 1.172 0 1.532 0 0.78 0 -0.13384 0 1 0.01667
178.344 197.033 23.361 0 21.928 0 20.324 0 19.21 0 17.947 0 16.663 0 16.027 0 15.762 0 1.433 0 1.604 0 2.377 0 1.263 0 0.27812 0 1 0
584.096 1101.297 22.113 0 20.938 0 19.403 0 18.414 0 17.355 0 15.827 0 15.254 0 14.932 0 1.175 0 1.535 0 2.048 0 1.059 0 0.0698 0 1 0.23333
425.567 1898.588 15.785 0 15.34 0 14.536 0 14.034 0 13.54 0 12.871 0 12.579 0 12.453 0 0.445 0 0.804 0 0.996 0 0.494 0 -0.13388 0 1 0
903.219 1465.107 15.892 0 15.515 0 14.976 0 14.629 0 14.247 0 13.699 0 13.51 0 13.388 0 0.377 0 0.539 0 0.729 0 0.382 0 -0.01108 0 1 0
537.403 341.82 24.589 0 23.055 0 20.872 0 19.407 0 17.799 0 15.486 0 14.684 0 14.177 0 1.534 0 2.183 0 3.073 0 1.608 0 -0.03776 0 1 0.025
652.218 1765.81 12.277 0 12.187 0 11.849 0 11.611 0 11.358 0 11.014 0 10.893 0 10.819 0 0.09 0 0.338 0 0.491 0 0.253 0 -0.15336 0 1 0.05833
449.185 1735.808 21.333 0 20.421 0 19.08 0 18.211 0 17.275 0 15.945 0 15.418 0 15.149 0 0.912 0 1.341 0 1.805 0 0.936 0 -0.05352 0 1 0.18333
1020.577 589.187 23.043 0 21.62 0 19.968 0 18.886 0 17.91 0 16.569 0 15.72 0 15.507 0 1.423 0 1.652 0 2.058 0 0.976 0 0.23356 0 1 0.24167
701.118 725.035 19.462 0 18.61 0 17.439 0 16.661 0 15.807 0 14.57 0 14.143 0 13.871 0 0.852 0 1.171 0 1.632 0 0.854 0 0.00888 0 1 0.025
1495.8 277.708 23.783 0 22.363 0 20.568 0 19.384 0 18.078 0 16.172 0 15.516 0 15.095 0 1.42 0 1.795 0 2.49 0 1.306 0 0.1276 0 1 0.00833
1121.053 518.309 21.88 0 21.088 0 19.652 0 18.745 0 17.818 0 16.524 0 15.926 0 15.69 0 0.792 0 1.436 0 1.834 0 0.927 0 -0.24192 0 1 0.05833
801.875 1274.196 23.332 0 21.952 0 20.333 0 19.2 0 18.028 0 16.668 0 15.922 0 15.685 0 1.38 0 1.619 0 2.305 0 1.172 0 0.21432 0 1 0.00833
1315.347 1052.961 22.525 0 21.466 0 19.933 0 19.006 0 18.122 0 16.854 0 16.157 0 15.95 0 1.059 0 1.533 0 1.811 0 0.884 0 -0.04476 0 1 0.00833
376.74 71.802 22.094 0 20.925 0 19.322 0 18.252 0 17.077 0 15.377 0 14.789 0 14.416 0 1.169 0 1.603 0 2.245 0 1.175 0 0.01484 0 1 0
662.793 1412.529 20.801 0 19.966 0 18.625 0 17.824 0 17.065 0 15.989 0 15.384 0 15.214 0 0.835 0 1.341 0 1.56 0 0.759 0 -0.13052 0 1 0.025
759.326 557.994 24.139 0 22.645 0 20.832 0 19.655 0 18.367 0 16.483 0 15.818 0 15.407 0 1.494 0 1.813 0 2.465 0 1.288 0 0.18864 0 1 0.00833
1364.819 1443.022 18.052 0 17.498 0 16.542 0 15.933 0 15.313 0 14.458 0 14.095 0 13.931 0 0.554 0 0.956 0 1.229 0 0.62 0 -0.13432 0 1 0.01667
1636.113 369.997 20.29 0 19.294 0 17.962 0 17.17 0 16.468 0 15.457 0 14.835 0 14.688 0 0.996 0 1.332 0 1.494 0 0.702 0 0.03696 0 1 0
273.432 1670.804 18.641 0 17.855 0 16.598 0 15.737 0 14.801 0 13.468 0 13.005 0 12.715 0 0.786 0 1.257 0 1.797 0 0.936 0 -0.11904 0 1 0.025
26.674 1639.69 23.519 0 21.998 0 20.316 0 19.215 0 18.166 0 16.752 0 15.905 0 15.685 0 1.521 0 1.682 0 2.15 0 1.049 0 0.30996 0 1 0
1123.751 825.268 21.619 0 20.649 0 19.285 0 18.377 0 17.379 0 15.94 0 15.443 0 15.126 0 0.97 0 1.364 0 1.906 0 0.998 0 -0.01208 0 1 0.8
461.069 864.007 14.862 0 14.486 0 13.989 0 13.685 0 13.36 0 12.896 0 12.725 0 12.626 0 0.376 0 0.497 0 0.629 0 0.325 0 0.01816 0 1 0.15833
762.106 205.976 21.522 0 20.365 0 18.925 0 18.04 0 17.256 0 16.118 0 15.395 0 15.228 0 1.157 0 1.44 0 1.669 0 0.784 0 0.1202 0 1 0.03333
1979.688 255.722 24.115 0 22.701 0 20.868 0 19.686 0 18.412 0 16.574 0 15.902 0 15.511 0 1.414 0 1.833 0 2.456 0 1.274 0 0.09424 0 1 0
22.547 1866.793 21.907 0 20.756 0 19.196 0 18.248 0 17.364 0 16.086 0 15.367 0 15.161 0 1.151 0 1.56 0 1.832 0 0.884 0 0.0278 0 1 0.075
397.286 1494.84 22.502 0 21.103 0 19.557 0 18.555 0 17.647 0 16.412 0 15.603 0 15.424 0 1.399 0 1.546 0 1.91 0 0.908 0 0.28588 0 1 0.00833
519.032 673.998 22.809 0 22.026 0 20.528 0 19.575 0 18.593 0 17.218 0 16.57 0 16.321 0 0.783 0 1.498 0 1.935 0 0.982 0 -0.29556 0 1 0
