x y U eU B eB V eV R eR I eI J eJ H eH K eK U_B eU_B B_V eB_V V_I eV_I R_I eR_I Q_UB eQ_UB field probability
1554.142 306.837 23.458 0 22.408 0 20.729 0 19.678 0 18.61 0 17.106 0 16.433 0 16.152 0 1.05 0 1.679 0 2.119 0 1.068 0 -0.15888 0 1 0
675.595 1631.102 21.896 0 20.915 0 19.431 0 18.539 0 17.685 0 16.475 0 15.844 0 15.641 0 0.981 0 1.484 0 1.746 0 0.854 0 -0.08748 0 1 0.025
80.087 714.789 19.087 0 18.345 0 17.204 0 16.437 0 15.599 0 14.4 0 13.986 0 13.723 0 0.742 0 1.141 0 1.605 0 0.838 0 -0.07952 0 1 0.05
1226.818 1308.244 20.483 0 19.194 0 17.768 0 16.82 0 15.937 0 14.797 0 14.029 0 13.872 0 1.289 0 1.426 0 1.831 0 0.883 0 0.26228 0 1 0.00833
400.68 1217.897 22.842 0 21.763 0 19.723 0 18.342 0 16.834 0 14.714 0 13.975 0 13.516 0 1.079 0 2.04 0 2.889 0 1.508 0 -0.3898 0 1 0
810.666 1648.659 21.666 0 20.681 0 19.257 0 18.397 0 17.593 0 16.439 0 15.76 0 15.581 0 0.985 0 1.424 0 1.664 0 0.804 0 -0.04028 0 1 0.00833
1257.023 1314.078 22.791 0 21.858 0 20.299 0 19.3 0 18.262 0 16.805 0 16.178 0 15.899 0 0.933 0 1.559 0 2.037 0 1.038 0 -0.18948 0 1 0.01667
1983.706 225.033 22.453 0 21.38 0 19.602 0 18.401 0 17.088 0 15.224 0 14.576 0 14.168 0 1.073 0 1.778 0 2.514 0 1.313 0 -0.20716 0 1 0
895.2 1786.434 11.224 0 11.53 0 11.128 0 10.823 0 10.508 0 10.143 0 10.006 0 9.933 0 -0.306 0 0.402 0 0.62 0 0.315 0 -0.59544 0 1 0
815.461 364.357 20.084 0 19.07 0 17.849 0 17.062 0 16.205 0 14.949 0 14.513 0 14.235 0 1.014 0 1.221 0 1.644 0 0.857 0 0.13488 0 1 0.14167
740.648 1888.791 16.705 0 16.439 0 15.62 0 15.052 0 14.44 0 13.608 0 13.315 0 13.134 0 0.266 0 0.819 0 1.18 0 0.612 0 -0.32368 0 1 0.39167
892.788 141.861 17.95 0 17.369 0 16.544 0 15.997 0 15.398 0 14.535 0 14.238 0 14.047 0 0.581 0 0.825 0 1.146 0 0.599 0 -0.013 0 1 0.03333
343.096 1631.561 16.291 0 15.869 0 15.219 0 14.782 0 14.308 0 13.629 0 13.395 0 13.247 0 0.422 0 0.65 0 0.911 0 0.474 0 -0.046 0 1 0.01667
1469.119 142.206 23.709 0 22.542 0 20.707 0 19.471 0 18.119 0 16.192 0 15.523 0 15.101 0 1.167 0 1.835 0 2.588 0 1.352 0 -0.1542 0 1 0.03333
1413.896 1338.856 12.427 0 12.677 0 12.204 0 11.852 0 11.485 0 11.044 0 10.881 0 10.791 0 -0.25 0 0.473 0 0.719 0 0.367 0 -0.59056 0 1 0
198.184 2021.435 21.105 0 20.15 0 18.72 0 17.847 0 17.026 0 15.844 0 15.15 0 14.963 0 0.955 0 1.43 0 1.694 0 0.821 0 -0.0746 0 1 0
1813.648 1714.286 20.677 0 19.601 0 18.206 0 17.34 0 16.562 0 15.444 0 14.722 0 14.556 0 1.076 0 1.395 0 1.644 0 0.778 0 0.0716 0 1 0
1014.725 497.455 21.629 0 20.434 0 18.906 0 17.973 0 17.122 0 15.893 0 15.164 0 14.971 0 1.195 0 1.528 0 1.784 0 0.851 0 0.09484 0 1 0.01667
348.442 1410.999 18.314 0 17.708 0 16.804 0 16.23 0 15.625 0 14.772 0 14.44 0 14.267 0 0.606 0 0.904 0 1.179 0 0.605 0 -0.04488 0 1 0
1957.038 310.727 12.914 0 12.996 0 12.433 0 12.023 0 11.59 0 11.04 0 10.841 0 10.726 0 -0.082 0 0.563 0 0.843 0 0.433 0 -0.48736 0 1 0
253.419 1015.509 18.507 0 17.879 0 16.932 0 16.295 0 15.6 0 14.604 0 14.26 0 14.042 0 0.628 0 0.947 0 1.332 0 0.695 0 -0.05384 0 1 0.00833
2043.419 795.643 23.062 0 21.63 0 20.014 0 18.894 0 17.638 0 16.343 0 15.698 0 15.433 0 1.432 0 1.616 0 2.376 0 1.256 0 0.26848 0 1 0.21667
1695.21 816.845 23.524 0 22.462 0 20.79 0 19.76 0 18.731 0 17.271 0 16.573 0 16.311 0 1.062 0 1.672 0 2.059 0 1.029 0 -0.14184 0 1 0
1043.411 1576.254 18.885 0 18.245 0 17.144 0 16.402 0 15.592 0 14.447 0 14.049 0 13.798 0 0.64 0 1.101 0 1.552 0 0.81 0 -0.15272 0 1 0.04167
2004.236 1374.857 21.414 0 20.607 0 19.203 0 18.319 0 17.423 0 16.177 0 15.614 0 15.384 0 0.807 0 1.404 0 1.78 0 0.896 0 -0.20388 0 1 0
1978.854 552.81 17.126 0 16.557 0 15.819 0 15.358 0 14.864 0 14.153 0 13.893 0 13.741 0 0.569 0 0.738 0 0.955 0 0.494 0 0.03764 0 1 0.01667
76.286 280.987 23.34 0 22.378 0 20.75 0 19.71 0 18.632 0 17.116 0 16.453 0 16.165 0 0.962 0 1.628 0 2.118 0 1.078 0 -0.21016 0 1 0.025
760.918 705.957 23.552 0 22.077 0 20.427 0 19.366 0 18.406 0 17.064 0 16.22 0 16.016 0 1.475 0 1.65 0 2.021 0 0.96 0 0.287 0 1 0.03333
181.83 1457.232 18.143 0 17.613 0 16.719 0 16.117 0 15.46 0 14.529 0 14.205 0 14.002 0 0.53 0 0.894 0 1.259 0 0.657 0 -0.11368 0 1 0.10833
714.803 1465.3 23.783 0 22.599 0 20.793 0 19.58 0 18.252 0 16.354 0 15.695 0 15.279 0 1.184 0 1.806 0 2.541 0 1.328 0 -0.11632 0 1 0.03333
124.52 346.194 15.12 0 14.739 0 14.236 0 13.915 0 13.566 0 13.061 0 12.886 0 12.773 0 0.381 0 0.503 0 0.67 0 0.349 0 0.01884 0 1 0.00833
1466.872 1269.913 21.314 0 20.439 0 18.971 0 18.06 0 17.156 0 15.88 0 15.258 0 15.032 0 0.875 0 1.468 0 1.815 0 0.904 0 -0.18196 0 1 0
983.383 1857.659 21.801 0 20.909 0 19.464 0 18.539 0 17.583 0 16.245 0 15.683 0 15.423 0 0.892 0 1.445 0 1.881 0 0.956 0 -0.1484 0 1 0.04167
551.365 1635.51 19.651 0 18.836 0 17.721 0 17.016 0 16.276 0 15.22 0 14.824 0 14.603 0 0.815 0 1.115 0 1.445 0 0.74 0 0.0122 0 1 0.03333
464.692 341.96 17.152 0 16.755 0 15.917 0 15.337 0 14.713 0 13.843 0 13.54 0 13.351 0 0.397 0 0.838 0 1.204 0 0.624 0 -0.20636 0 1 0.00833
392.089 118.802 23.49 0 22.155 0 20.56 0 19.475 0 18.445 0 17.165 0 16.404 0 16.187 0 1.335 0 1.595 0 2.115 0 1.03 0 0.1866 0 1 0.00833
1499.45 211.623 23.432 0 22.252 0 20.654 0 19.666 0 18.736 0 17.388 0 16.608 0 16.389 0 1.18 0 1.598 0 1.918 0 0.93 0 0.02944 0 1 0
16.991 611.975 22.976 0 21.901 0 20.051 0 18.8 0 17.432 0 15.498 0 14.824 0 14.402 0 1.075 0 1.85 0 2.619 0 1.368 0 -0.257 0 1 0
907.486 1537.457 19.083 0 18.429 0 17.259 0 16.563 0 15.914 0 15.01 0 14.496 0 14.358 0 0.654 0 1.17 0 1.345 0 0.649 0 -0.1884 0 1 0.31667
335.692 6.324 23.085 0 21.713 0 20.1 0 19.094 0 18.193 0 16.888 0 16.094 0 15.893 0 1.372 0 1.613 0 1.907 0 0.901 0 0.21064 0 1 0
1988.828 343.664 22.527 0 21.462 0 19.818 0 18.808 0 17.809 0 16.391 0 15.708 0 15.455 0 1.065 0 1.644 0 2.009 0 0.999 0 -0.11868 0 1 0.00833
2000.658 599.379 23.97 0 22.744 0 20.986 0 19.846 0 18.625 0 16.879 0 16.186 0 15.831 0 1.226 0 1.758 0 2.361 0 1.221 0 -0.03976 0 1 0.09167
645.464 835.531 19.199 0 18.325 0 17.261 0 16.579 0 15.83 0 14.735 0 14.354 0 14.112 0 0.874 0 1.064 0 1.431 0 0.749 0 0.10792 0 1 0.01667
1968.855 363.06 23.362 0 22.415 0 20.805 0 19.769 0 18.686 0 17.163 0 16.505 0 16.214 0 0.947 0 1.61 0 2.119 0 1.083 0 -0.2122 0 1 0.025
1060.417 814.674 21.744 0 20.636 0 19.301 0 18.437 0 17.487 0 16.093 0 15.612 0 15.303 0 1.108 0 1.335 0 1.814 0 0.95 0 0.1468 0 1 0.00833
1460.536 1219.461 20.165 0 19.396 0 18.072 0 17.225 0 16.356 0 15.146 0 14.621 0 14.391 0 0.769 0 1.324 0 1.716 0 0.869 0 -0.18428 0 1 0.13333
487.672 1732.967 19.191 0 18.292 0 17.191 0 16.475 0 15.691 0 14.541 0 14.145 0 13.89 0 0.899 0 1.101 0 1.5 0 0.784 0 0.10628 0 1 0.01667
827.686 1128.701 20.153 0 19.424 0 18.012 0 17.046 0 15.995 0 14.523 0 14.009 0 13.688 0 0.729 0 1.412 0 2.017 0 1.051 0 -0.28764 0 1 0.39167
1418.595 492.704 22.115 0 21.123 0 19.657 0 18.769 0 17.926 0 16.717 0 16.028 0 15.835 0 0.992 0 1.466 0 1.731 0 0.843 0 -0.06352 0 1 0.03333
518.558 889.774 23.869 0 22.662 0 20.971 0 19.879 0 18.711 0 17.046 0 16.411 0 16.067 0 1.207 0 1.691 0 2.26 0 1.168 0 -0.01052 0 1 0.05
684.269 29.33 14.029 0 13.8 0 13.048 0 12.594 0 12.178 0 11.636 0 11.304 0 11.232 0 0.229 0 0.752 0 0.87 0 0.416 0 -0.31244 0 1 0.00833
1245.316 1066.675 21.358 0 20.483 0 19.001 0 18.082 0 17.165 0 15.875 0 15.254 0 15.024 0 0.875 0 1.482 0 1.836 0 0.917 0 -0.19204 0 1 0
1604.206 431.183 23.223 0 21.982 0 20.336 0 19.342 0 18.407 0 17.061 0 16.342 0 16.118 0 1.241 0 1.646 0 1.929 0 0.935 0 0.05588 0 1 0.05
78.075 1700.052 18.196 0 17.446 0 16.473 0 15.835 0 15.14 0 14.127 0 13.776 0 13.552 0 0.75 0 0.973 0 1.333 0 0.695 0 0.04944 0 1 0.04167
1029.965 754.231 24.027 0 22.614 0 20.996 0 19.866 0 18.62 0 17.302 0 16.636 0 16.376 0 1.413 0 1.618 0 2.376 0 1.246 0 0.24804 0 1 0.01667
94.92 285.123 14.474 0 14.176 0 13.733 0 13.441 0 13.125 0 12.67 0 12.514 0 12.413 0 0.298 0 0.443 0 0.608 0 0.316 0 -0.02096 0 1 0.14167
888.844 1411.052 18.793 0 18.207 0 17.081 0 16.403 0 15.761 0 14.877 0 14.396 0 14.257 0 0.586 0 1.126 0 1.32 0 0.642 0 -0.22472 0 1 0.08333
627.989 1903.58 23.8 0 22.477 0 20.932 0 19.78 0 18.479 0 17.088 0 16.376 0 16.138 0 1.323 0 1.545 0 2.453 0 1.301 0 0.2106 0 1 0.03333
1345.112 1853.202 22.082 0 21.069 0 19.553 0 18.641 0 17.768 0 16.533 0 15.912 0 15.701 0 1.013 0 1.516 0 1.785 0 0.873 0 -0.07852 0 1 0.03333
1239.31 433.05 18.211 0 17.508 0 16.632 0 16.063 0 15.446 0 14.541 0 14.23 0 14.029 0 0.703 0 0.876 0 1.186 0 0.617 0 0.07228 0 1 0.00833
1670.219 421.355 11.973 0 12.025 0 11.805 0 11.643 0 11.476 0 11.266 0 11.19 0 11.146 0 -0.052 0 0.22 0 0.329 0 0.167 0 -0.2104 0 1 0.425
1711.637 556.418 19.755 0 18.988 0 17.754 0 17.022 0 16.345 0 15.385 0 14.802 0 14.661 0 0.767 0 1.234 0 1.409 0 0.677 0 -0.12148 0 1 0.51667
597.022 1377.75 21.29 0 20.294 0 18.891 0 18.048 0 17.271 0 16.154 0 15.492 0 15.322 0 0.996 0 1.403 0 1.62 0 0.777 0 -0.01416 0 1 0
398.419 53.954 17.956 0 17.32 0 16.44 0 15.886 0 15.302 0 14.472 0 14.158 0 13.986 0 0.636 0 0.88 0 1.138 0 0.584 0 0.0024 0 1 0.03333
1608.966 585.692 18.022 0 17.453 0 16.331 0 15.561 0 14.727 0 13.559 0 13.151 0 12.897 0 0.569 0 1.122 0 1.604 0 0.834 0 -0.23884 0 1 0
1317.668 1170.789 21.274 0 20.322 0 18.949 0 18.024 0 17.015 0 15.562 0 15.06 0 14.743 0 0.952 0 1.373 0 1.934 0 1.009 0 -0.03656 0 1 0.16667
1263.765 2040.575 24.365 0 22.611 0 20.789 0 19.542 0 18.096 0 16.66 0 16.029 0 15.728 0 1.754 0 1.822 0 2.693 0 1.446 0 0.44216 0 1 0
70.166 1817.066 23.848 0 22.699 0 20.94 0 19.798 0 18.585 0 16.864 0 16.159 0 15.816 0 1.149 0 1.759 0 2.355 0 1.213 0 -0.11748 0 1 0.04167
1850.097 214.782 21.065 0 20.301 0 18.956 0 18.139 0 17.344 0 16.224 0 15.62 0 15.437 0 0.764 0 1.345 0 1.612 0 0.795 0 -0.2044 0 1 0
546.963 1348.374 11.885 0 12.017 0 11.776 0 11.594 0 11.406 0 11.185 0 11.102 0 11.056 0 -0.132 0 0.241 0 0.37 0 0.188 0 -0.30552 0 1 0.24167
1402.294 821.36 23.212 0 21.989 0 20.031 0 18.71 0 17.265 0 15.208 0 14.494 0 14.043 0 1.223 0 1.958 0 2.766 0 1.445 0 -0.18676 0 1 0
1889.251 1194.598 17.821 0 17.27 0 16.443 0 15.921 0 15.368 0 14.591 0 14.288 0 14.13 0 0.551 0 0.827 0 1.075 0 0.553 0 -0.04444 0 1 0.1
477.213 1985.844 20.469 0 19.503 0 18.247 0 17.439 0 16.569 0 15.307 0 14.822 0 14.558 0 0.966 0 1.256 0 1.678 0 0.87 0 0.06168 0 1 0.125
1884.022 1330.216 16.393 0 16.004 0 15.112 0 14.493 0 13.826 0 12.902 0 12.579 0 12.379 0 0.389 0 0.892 0 1.286 0 0.667 0 -0.25324 0 1 0
1223.299 1531.649 23.899 0 22.59 0 20.74 0 19.608 0 18.493 0 16.905 0 16.171 0 15.88 0 1.309 0 1.85 0 2.247 0 1.115 0 -0.023 0 1 0.05
974.738 1897.582 14.312 0 14.211 0 13.809 0 13.532 0 13.233 0 12.833 0 12.692 0 12.605 0 0.101 0 0.402 0 0.576 0 0.299 0 -0.18844 0 1 0.45
1303.978 339.688 21.849 0 20.996 0 19.569 0 18.65 0 17.691 0 16.349 0 15.78 0 15.521 0 0.853 0 1.427 0 1.878 0 0.959 0 -0.17444 0 1 0.03333
1674.909 1461.116 21.68 0 18.749 0 15.747 0 13.994 0 12.246 0 9.64 0 8.374 0 7.888 0 2.931 0 3.002 0 3.501 0 1.748 0 0.76956 0 1 0
1475.946 249.312 18.387 0 17.588 0 16.602 0 15.971 0 15.285 0 14.286 0 13.933 0 13.714 0 0.799 0 0.986 0 1.317 0 0.686 0 0.08908 0 1 0.04167
283.509 1128.636 21.617 0 20.585 0 19.189 0 18.258 0 17.236 0 15.755 0 15.246 0 14.92 0 1.032 0 1.396 0 1.953 0 1.022 0 0.02688 0 1 0.15
1044.994 1570.676 20.814 0 19.873 0 18.564 0 17.723 0 16.821 0 15.533 0 15.048 0 14.78 0 0.941 0 1.309 0 1.743 0 0.902 0 -0.00148 0 1 0.01667
1489.736 710.223 20.002 0 19.323 0 18.098 0 17.268 0 16.363 0 15.089 0 14.645 0 14.366 0 0.679 0 1.225 0 1.735 0 0.905 0 -0.203 0 1 0.10833
230.646 1064.253 22.79 0 21.654 0 20.046 0 19.004 0 17.886 0 16.294 0 15.686 0 15.358 0 1.136 0 1.608 0 2.16 0 1.118 0 -0.02176 0 1 0.03333
563.9 1478.422 26.282 0 22.458 0 18.701 0 16.443 0 14.145 0 10.764 0 9.174 0 8.518 0 3.824 0 3.757 0 4.556 0 2.298 0 1.11896 0 1 0.25833
104.796 463.278 21.093 0 20.444 0 19.161 0 18.333 0 17.477 0 16.291 0 15.748 0 15.532 0 0.649 0 1.283 0 1.684 0 0.856 0 -0.27476 0 1 0.05
81.177 606.417 20.209 0 19.023 0 17.641 0 16.72 0 15.904 0 14.848 0 14.113 0 13.961 0 1.186 0 1.382 0 1.737 0 0.816 0 0.19096 0 1 0
458.695 1900.416 20.572 0 19.341 0 17.941 0 17.017 0 16.2 0 15.118 0 14.359 0 14.208 0 1.231 0 1.4 0 1.741 0 0.817 0 0.223 0 1 0
1754.798 1329.175 24.287 0 22.728 0 20.964 0 19.803 0 18.695 0 17.195 0 16.311 0 16.07 0 1.559 0 1.764 0 2.269 0 1.108 0 0.28892 0 1 0
88.526 1308.197 19.677 0 19.048 0 17.858 0 17.111 0 16.366 0 15.341 0 14.859 0 14.676 0 0.629 0 1.19 0 1.492 0 0.745 0 -0.2278 0 1 0
1649.791 996.82 22.59 0 21.554 0 19.999 0 19.003 0 17.966 0 16.504 0 15.919 0 15.625 0 1.036 0 1.555 0 2.033 0 1.037 0 -0.0836 0 1 0.00833
507.067 190.586 16.769 0 16.461 0 15.699 0 15.175 0 14.608 0 13.829 0 13.555 0 13.385 0 0.308 0 0.762 0 1.091 0 0.567 0 -0.24064 0 1 0.13333
594.58 1260.79 15.046 0 14.916 0 14.228 0 13.74 0 13.219 0 12.524 0 12.277 0 12.127 0 0.13 0 0.688 0 1.009 0 0.521 0 -0.36536 0 1 0.40833
1707.302 1400.72 22.629 0 21.46 0 19.986 0 19.042 0 18.02 0 16.539 0 16.006 0 15.687 0 1.169 0 1.474 0 1.966 0 1.022 0 0.10772 0 1 0.04167
971.188 1591.603 17.64 0 17.242 0 16.308 0 15.717 0 15.13 0 14.338 0 13.944 0 13.811 0 0.398 0 0.934 0 1.178 0 0.587 0 -0.27448 0 1 0.375
693.798 519.606 22.544 0 21.352 0 19.789 0 18.781 0 17.693 0 16.122 0 15.525 0 15.195 0 1.192 0 1.563 0 2.096 0 1.088 0 0.06664 0 1 0.03333
649.997 1278.945 23.754 0 22.681 0 20.964 0 19.885 0 18.784 0 17.23 0 16.54 0 16.248 0 1.073 0 1.717 0 2.18 0 1.101 0 -0.16324 0 1 0
1172.565 396.675 17.566 0 16.951 0 16.184 0 15.693 0 15.156 0 14.371 0 14.1 0 13.926 0 0.615 0 0.767 0 1.028 0 0.537 0 0.06276 0 1 0.01667
1447.833 616.407 20.811 0 20.103 0 18.823 0 17.997 0 17.142 0 15.953 0 15.431 0 15.208 0 0.708 0 1.28 0 1.681 0 0.855 0 -0.2136 0 1 0.01667
1835.181 1313.645 20.579 0 19.836 0 18.495 0 17.637 0 16.755 0 15.522 0 14.964 0 14.736 0 0.743 0 1.341 0 1.74 0 0.882 0 -0.22252 0 1 0.01667
1264.893 530.047 23.208 0 22.235 0 20.61 0 19.59 0 18.551 0 17.088 0 16.42 0 16.15 0 0.973 0 1.625 0 2.059 0 1.039 0 -0.197 0 1 0
1580.215 467.121 22.89 0 21.91 0 20.32 0 19.303 0 18.25 0 16.771 0 16.142 0 15.856 0 0.98 0 1.59 0 2.07 0 1.053 0 -0.1648 0 1 0
223.498 1695.334 21.8 0 20.693 0 19.315 0 18.41 0 17.414 0 15.957 0 15.456 0 15.133 0 1.107 0 1.378 0 1.901 0 0.996 0 0.11484 0 1 0.00833
862.742 766.69 12.813 0 12.558 0 12.21 0 12.002 0 11.791 0 11.491 0 11.377 0 11.313 0 0.255 0 0.348 0 0.419 0 0.211 0 0.00444 0 1 0.975
290.439 923.354 23.045 0 22.017 0 20.393 0 19.359 0 18.292 0 16.792 0 16.161 0 15.869 0 1.028 0 1.624 0 2.101 0 1.067 0 -0.14128 0 1 0.00833
72.694 1331.025 18.773 0 18.09 0 16.934 0 16.253 0 15.631 0 14.771 0 14.291 0 14.159 0 0.683 0 1.156 0 1.303 0 0.622 0 -0.14932 0 1 0.40833
148.489 1984.601 18.324 0 17.432 0 16.225 0 15.49 0 14.855 0 13.94 0 13.298 0 13.177 0 0.892 0 1.207 0 1.37 0 0.635 0 0.02296 0 1 0.025
942.272 737.466 19.316 0 18.842 0 17.754 0 17.059 0 16.357 0 15.397 0 14.924 0 14.759 0 0.474 0 1.088 0 1.397 0 0.702 0 -0.30936 0 1 0
776.75 681.495 18.481 0 17.867 0 16.938 0 16.316 0 15.634 0 14.659 0 14.322 0 14.108 0 0.614 0 0.929 0 1.304 0 0.682 0 -0.05488 0 1 0.00833
1289.449 1795.178 17.757 0 17.206 0 16.06 0 15.274 0 14.42 0 13.231 0 12.815 0 12.556 0 0.551 0 1.146 0 1.64 0 0.854 0 -0.27412 0 1 0
390.017 83.651 22.422 0 21.478 0 19.871 0 18.858 0 17.821 0 16.363 0 15.696 0 15.427 0 0.944 0 1.607 0 2.05 0 1.037 0 -0.21304 0 1 0.00833
1248.9 1948.049 21.885 0 20.809 0 19.419 0 18.501 0 17.491 0 16.019 0 15.512 0 15.188 0 1.076 0 1.39 0 1.928 0 1.01 0 0.0752 0 1 0.01667
1973.883 946.659 22.848 0 21.75 0 20.088 0 19.015 0 17.883 0 16.28 0 15.632 0 15.311 0 1.098 0 1.662 0 2.205 0 1.132 0 -0.09864 0 1 0.06667
781.473 235.216 23.739 0 22.667 0 20.954 0 19.864 0 18.737 0 17.148 0 16.469 0 16.162 0 1.072 0 1.713 0 2.217 0 1.127 0 -0.16136 0 1 0
2025.844 176.981 21.802 0 20.659 0 19.292 0 18.405 0 17.435 0 16.01 0 15.52 0 15.204 0 1.143 0 1.367 0 1.857 0 0.97 0 0.15876 0 1 0.00833
1852.568 805.727 23.343 0 21.831 0 20.196 0 19.145 0 18.185 0 16.868 0 16.042 0 15.847 0 1.512 0 1.635 0 2.011 0 0.96 0 0.3348 0 1 0.03333
105.889 397.457 23.8 0 22.552 0 20.796 0 19.657 0 18.434 0 16.686 0 16.012 0 15.652 0 1.248 0 1.756 0 2.362 0 1.223 0 -0.01632 0 1 0.09167
263.477 170.375 19.922 0 19.146 0 18.031 0 17.319 0 16.562 0 15.489 0 15.077 0 14.857 0 0.776 0 1.115 0 1.469 0 0.757 0 -0.0268 0 1 0.09167
1935.084 1834.997 21.612 0 20.561 0 19.223 0 18.342 0 17.373 0 15.958 0 15.472 0 15.159 0 1.051 0 1.338 0 1.85 0 0.969 0 0.08764 0 1 0.01667
1519.483 1192.52 12.535 0 12.272 0 11.901 0 11.673 0 11.437 0 11.099 0 10.973 0 10.901 0 0.263 0 0.371 0 0.464 0 0.236 0 -0.00412 0 1 0.90833
71.879 1951.12 23.007 0 21.814 0 20.203 0 19.228 0 18.31 0 16.986 0 16.264 0 16.047 0 1.193 0 1.611 0 1.893 0 0.918 0 0.03308 0 1 0
784.091 1246.939 17.224 0 16.683 0 15.663 0 15.069 0 14.537 0 13.808 0 13.361 0 13.261 0 0.541 0 1.02 0 1.126 0 0.532 0 -0.1934 0 1 0
1672.494 1823.972 15.725 0 15.48 0 14.724 0 14.235 0 13.744 0 13.095 0 12.759 0 12.655 0 0.245 0 0.756 0 0.98 0 0.491 0 -0.29932 0 1 0.23333
1239.238 1267.693 20.115 0 19.267 0 18.187 0 17.484 0 16.708 0 15.578 0 15.189 0 14.939 0 0.848 0 1.08 0 1.479 0 0.776 0 0.0704 0 1 0.18333
1735.299 1133.324 18.937 0 18.135 0 17.167 0 16.55 0 15.88 0 14.902 0 14.559 0 14.344 0 0.802 0 0.968 0 1.287 0 0.67 0 0.10504 0 1 0.03333
4.528 1984.064 21.058 0 20.235 0 18.824 0 17.926 0 17.008 0 15.72 0 15.136 0 14.896 0 0.823 0 1.411 0 1.816 0 0.918 0 -0.19292 0 1 0.08333
656.06 821.518 24.071 0 22.534 0 20.799 0 19.659 0 18.569 0 17.097 0 16.232 0 15.994 0 1.537 0 1.735 0 2.23 0 1.09 0 0.2878 0 1 0
534.275 979.845 20.422 0 19.398 0 18.104 0 17.254 0 16.321 0 14.958 0 14.488 0 14.186 0 1.024 0 1.294 0 1.783 0 0.933 0 0.09232 0 1 0.125
577.521 1133.532 23.469 0 22.237 0 20.397 0 19.154 0 17.794 0 15.847 0 15.173 0 14.747 0 1.232 0 1.84 0 2.603 0 1.36 0 -0.0928 0 1 0
625.51 1179.231 20.933 0 19.845 0 18.496 0 17.619 0 16.667 0 15.276 0 14.785 0 14.48 0 1.088 0 1.349 0 1.829 0 0.952 0 0.11672 0 1 0
1653.922 828.287 23.335 0 22.133 0 20.616 0 19.644 0 18.581 0 17.041 0 16.489 0 16.158 0 1.202 0 1.517 0 2.035 0 1.063 0 0.10976 0 1 0.01667
1049.37 1428.909 21.439 0 20.654 0 19.227 0 18.342 0 17.464 0 16.221 0 15.563 0 15.352 0 0.785 0 1.427 0 1.763 0 0.878 0 -0.24244 0 1 0
1881.253 1874.882 22.999 0 22.165 0 20.624 0 19.65 0 18.648 0 17.242 0 16.581 0 16.326 0 0.834 0 1.541 0 1.976 0 1.002 0 -0.27552 0 1 0.025
1235.721 1519.711 22.921 0 22.031 0 20.492 0 19.497 0 18.457 0 16.999 0 16.368 0 16.09 0 0.89 0 1.539 0 2.035 0 1.04 0 -0.21808 0 1 0.00833
1275.129 627.674 21.364 0 20.323 0 19.042 0 18.209 0 17.29 0 15.946 0 15.483 0 15.184 0 1.041 0 1.281 0 1.752 0 0.919 0 0.11868 0 1 0.00833
1805.067 798.034 18.814 0 18.089 0 17.141 0 16.518 0 15.834 0 14.839 0 14.496 0 14.276 0 0.725 0 0.948 0 1.307 0 0.684 0 0.04244 0 1 0
1314.438 102.672 22.453 0 21.499 0 19.896 0 18.884 0 17.85 0 16.39 0 15.723 0 15.452 0 0.954 0 1.603 0 2.046 0 1.034 0 -0.20016 0 1 0.01667
1598.496 668.847 13.276 0 13.073 0 12.436 0 11.977 0 11.485 0 10.818 0 10.581 0 10.439 0 0.203 0 0.637 0 0.951 0 0.492 0 -0.25564 0 1 0
802.667 256.854 23.45 0 21.993 0 20.347 0 19.3 0 18.367 0 17.032 0 16.196 0 15.993 0 1.457 0 1.646 0 1.98 0 0.933 0 0.27188 0 1 0.025
1445.426 1090.35 19.137 0 18.332 0 17.31 0 16.664 0 15.973 0 14.975 0 14.613 0 14.4 0 0.805 0 1.022 0 1.337 0 0.691 0 0.06916 0 1 0.03333
338.086 1351.664 16.504 0 16.047 0 15.104 0 14.45 0 13.743 0 12.756 0 12.411 0 12.198 0 0.457 0 0.943 0 1.361 0 0.707 0 -0.22196 0 1 0
1651.687 109.236 22.253 0 21.553 0 20.143 0 19.232 0 18.285 0 16.967 0 16.353 0 16.114 0 0.7 0 1.41 0 1.858 0 0.947 0 -0.3152 0 1 0.03333
1126.5 1997.834 23.583 0 22.166 0 20.528 0 19.471 0 18.528 0 17.19 0 16.34 0 16.134 0 1.417 0 1.638 0 2 0 0.943 0 0.23764 0 1 0.01667
1341.977 339.005 21.336 0 20.402 0 18.997 0 18.155 0 17.363 0 16.232 0 15.594 0 15.415 0 0.934 0 1.405 0 1.634 0 0.792 0 -0.0776 0 1 0.00833
357.781 761.413 21.135 0 20.337 0 18.957 0 18.112 0 17.281 0 16.121 0 15.545 0 15.345 0 0.798 0 1.38 0 1.676 0 0.831 0 -0.1956 0 1 0
840.103 1018.348 20.476 0 19.52 0 18.322 0 17.559 0 16.74 0 15.554 0 15.126 0 14.871 0 0.956 0 1.198 0 1.582 0 0.819 0 0.09344 0 1 0.15833
1071.237 492.74 22.72 0 21.846 0 20.385 0 19.428 0 18.412 0 16.986 0 16.395 0 16.117 0 0.874 0 1.461 0 1.973 0 1.016 0 -0.17792 0 1 0.00833
940.203 771.684 22.254 0 21.131 0 19.777 0 18.909 0 17.954 0 16.558 0 16.071 0 15.763 0 1.123 0 1.354 0 1.823 0 0.955 0 0.14812 0 1 0.01667
